id,flight_code,origin,destination,air_time,distance,airport,flight_date
1667,AA-443,JFK,MIA,152,1089,Miami Intl,7/18/2019
1668,AA-443,JFK,MIA,150,1089,Miami Intl,7/26/2019
1669,AA-443,JFK,MIA,155,1089,Miami Intl,8/7/2019
1670,AA-443,JFK,MIA,169,1089,Miami Intl,8/8/2019
1671,AA-443,JFK,MIA,160,1089,Miami Intl,11/16/2019
1672,AA-443,JFK,MIA,149,1089,Miami Intl,11/21/2019
1673,AA-443,JFK,MIA,160,1089,Miami Intl,12/5/2019
1674,AA-443,JFK,MIA,153,1089,Miami Intl,12/21/2019
1675,AA-443,JFK,MIA,160,1089,Miami Intl,12/23/2019
1676,AA-443,JFK,MIA,158,1089,Miami Intl,1/5/2020
1677,AA-443,JFK,MIA,151,1089,Miami Intl,1/9/2020
1678,AA-443,JFK,MIA,153,1089,Miami Intl,1/10/2020
1679,AA-443,JFK,MIA,153,1089,Miami Intl,1/14/2020
1680,AA-443,JFK,MIA,176,1089,Miami Intl,2/6/2020
1681,AA-443,JFK,MIA,143,1089,Miami Intl,3/5/2020
1682,AA-443,JFK,MIA,157,1089,Miami Intl,4/4/2020
1683,AA-443,JFK,MIA,151,1089,Miami Intl,4/24/2020
1684,AA-443,JFK,MIA,159,1089,Miami Intl,5/8/2020
1685,AA-443,JFK,MIA,156,1089,Miami Intl,5/29/2020
1686,AA-543,JFK,MIA,144,1089,Miami Intl,1/13/2019
1687,AA-543,JFK,MIA,158,1089,Miami Intl,2/7/2019
1688,AA-543,JFK,MIA,154,1089,Miami Intl,3/4/2019
1689,AA-543,JFK,MIA,154,1089,Miami Intl,4/11/2019
1690,AA-543,JFK,MIA,159,1089,Miami Intl,4/30/2019
1691,AA-543,JFK,MIA,165,1089,Miami Intl,4/30/2019
1692,AA-543,JFK,MIA,151,1089,Miami Intl,5/6/2019
1693,AA-543,JFK,MIA,144,1089,Miami Intl,6/13/2019
1694,AA-543,JFK,MIA,150,1089,Miami Intl,7/29/2019
1695,AA-543,JFK,MIA,143,1089,Miami Intl,8/6/2019
1696,AA-543,JFK,MIA,156,1089,Miami Intl,8/14/2019
1697,AA-543,JFK,MIA,150,1089,Miami Intl,8/23/2019
1698,AA-543,JFK,MIA,150,1089,Miami Intl,8/24/2019
1699,AA-543,JFK,MIA,170,1089,Miami Intl,9/15/2019
1700,AA-543,JFK,MIA,151,1089,Miami Intl,9/23/2019
1701,AA-543,JFK,MIA,151,1089,Miami Intl,10/27/2019
1702,AA-543,JFK,MIA,156,1089,Miami Intl,10/31/2019
1703,AA-543,JFK,MIA,153,1089,Miami Intl,11/17/2019
1704,AA-543,JFK,MIA,157,1089,Miami Intl,12/8/2019
1705,AA-543,JFK,MIA,179,1089,Miami Intl,2/10/2020
1706,AA-543,JFK,MIA,163,1089,Miami Intl,2/18/2020
1707,AA-543,JFK,MIA,142,1089,Miami Intl,2/27/2020
1708,AA-543,JFK,MIA,159,1089,Miami Intl,3/2/2020
1709,AA-543,JFK,MIA,149,1089,Miami Intl,3/14/2020
1710,AA-543,JFK,MIA,156,1089,Miami Intl,3/15/2020
1711,AA-543,JFK,MIA,142,1089,Miami Intl,3/31/2020
1712,AA-543,JFK,MIA,151,1089,Miami Intl,4/7/2020
1713,AA-543,JFK,MIA,157,1089,Miami Intl,5/25/2020
1714,AA-59,JFK,SFO,364,2586,San Francisco Intl,1/28/2019
1715,AA-59,JFK,SFO,373,2586,San Francisco Intl,2/5/2019
1716,AA-59,JFK,SFO,368,2586,San Francisco Intl,3/7/2019
1717,AA-59,JFK,SFO,368,2586,San Francisco Intl,3/24/2019
1718,AA-59,JFK,SFO,379,2586,San Francisco Intl,3/25/2019
1719,AA-59,JFK,SFO,346,2586,San Francisco Intl,5/11/2019
1720,AA-59,JFK,SFO,386,2586,San Francisco Intl,5/15/2019
1721,AA-59,JFK,SFO,379,2586,San Francisco Intl,5/24/2019
1722,AA-59,JFK,SFO,367,2586,San Francisco Intl,6/2/2019
1723,AA-59,JFK,SFO,371,2586,San Francisco Intl,6/25/2019
1724,AA-59,JFK,SFO,357,2586,San Francisco Intl,7/4/2019
1725,AA-59,JFK,SFO,334,2586,San Francisco Intl,7/13/2019
1726,AA-59,JFK,SFO,336,2586,San Francisco Intl,7/19/2019
1727,AA-59,JFK,SFO,351,2586,San Francisco Intl,8/2/2019
1728,AA-59,JFK,SFO,384,2586,San Francisco Intl,8/7/2019
1729,AA-59,JFK,SFO,352,2586,San Francisco Intl,8/9/2019
1730,AA-59,JFK,SFO,385,2586,San Francisco Intl,8/21/2019
1731,AA-59,JFK,SFO,348,2586,San Francisco Intl,9/19/2019
1732,AA-59,JFK,SFO,379,2586,San Francisco Intl,9/24/2019
1733,AA-59,JFK,SFO,382,2586,San Francisco Intl,10/15/2019
1734,AA-59,JFK,SFO,382,2586,San Francisco Intl,12/18/2019
1735,AA-59,JFK,SFO,343,2586,San Francisco Intl,12/19/2019
1736,AA-59,JFK,SFO,366,2586,San Francisco Intl,12/20/2019
1737,AA-59,JFK,SFO,356,2586,San Francisco Intl,12/24/2019
1738,AA-59,JFK,SFO,362,2586,San Francisco Intl,1/16/2020
1739,AA-59,JFK,SFO,353,2586,San Francisco Intl,1/17/2020
1740,AA-59,JFK,SFO,378,2586,San Francisco Intl,2/3/2020
1741,AA-59,JFK,SFO,346,2586,San Francisco Intl,2/11/2020
1742,AA-59,JFK,SFO,378,2586,San Francisco Intl,4/4/2020
1743,AA-647,JFK,MIA,151,1089,Miami Intl,1/19/2019
1744,AA-647,JFK,MIA,159,1089,Miami Intl,1/24/2019
1745,AA-647,JFK,MIA,165,1089,Miami Intl,2/5/2019
1746,AA-647,JFK,MIA,140,1089,Miami Intl,2/6/2019
1747,AA-647,JFK,MIA,149,1089,Miami Intl,2/28/2019
1748,AA-647,JFK,MIA,170,1089,Miami Intl,3/4/2019
1749,AA-647,JFK,MIA,156,1089,Miami Intl,3/25/2019
1750,AA-647,JFK,MIA,157,1089,Miami Intl,4/20/2019
1751,AA-647,JFK,MIA,147,1089,Miami Intl,5/25/2019
1752,AA-647,JFK,MIA,163,1089,Miami Intl,8/22/2019
1753,AA-647,JFK,MIA,157,1089,Miami Intl,9/6/2019
1754,AA-647,JFK,MIA,147,1089,Miami Intl,10/15/2019
1755,AA-647,JFK,MIA,165,1089,Miami Intl,10/25/2019
1756,AA-647,JFK,MIA,159,1089,Miami Intl,10/26/2019
1757,AA-647,JFK,MIA,166,1089,Miami Intl,10/30/2019
1758,AA-647,JFK,MIA,153,1089,Miami Intl,10/31/2019
1759,AA-647,JFK,MIA,144,1089,Miami Intl,11/20/2019
1760,AA-647,JFK,MIA,165,1089,Miami Intl,12/19/2019
1761,AA-647,JFK,MIA,150,1089,Miami Intl,1/19/2020
1762,AA-647,JFK,MIA,145,1089,Miami Intl,1/23/2020
1763,AA-647,JFK,MIA,156,1089,Miami Intl,2/5/2020
1764,AA-647,JFK,MIA,140,1089,Miami Intl,2/15/2020
1765,AA-647,JFK,MIA,152,1089,Miami Intl,2/24/2020
1766,AA-647,JFK,MIA,156,1089,Miami Intl,3/22/2020
1767,AA-647,JFK,MIA,150,1089,Miami Intl,4/7/2020
1768,AA-647,JFK,MIA,147,1089,Miami Intl,4/30/2020
1769,AA-647,JFK,MIA,163,1089,Miami Intl,5/13/2020
1770,AA-647,JFK,MIA,152,1089,Miami Intl,5/14/2020
1771,AA-647,JFK,MIA,160,1089,Miami Intl,6/22/2020
1772,AA-825,JFK,FLL,163,1069,Fort Lauderdale Hollywood Intl,2/1/2019
1773,AA-825,JFK,FLL,169,1069,Fort Lauderdale Hollywood Intl,2/10/2019
1774,AA-825,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl,3/19/2019
1775,AA-825,JFK,FLL,160,1069,Fort Lauderdale Hollywood Intl,4/7/2019
1776,AA-825,JFK,FLL,160,1069,Fort Lauderdale Hollywood Intl,4/11/2019
1777,AA-825,JFK,FLL,167,1069,Fort Lauderdale Hollywood Intl,4/13/2019
1778,AA-825,JFK,FLL,150,1069,Fort Lauderdale Hollywood Intl,4/29/2019
1779,AA-825,JFK,FLL,162,1069,Fort Lauderdale Hollywood Intl,5/8/2019
1780,AA-825,JFK,FLL,172,1069,Fort Lauderdale Hollywood Intl,6/10/2019
1781,AA-825,JFK,FLL,178,1069,Fort Lauderdale Hollywood Intl,6/18/2019
1782,AA-825,JFK,FLL,143,1069,Fort Lauderdale Hollywood Intl,7/18/2019
1783,AA-825,JFK,FLL,163,1069,Fort Lauderdale Hollywood Intl,7/22/2019
1784,AA-825,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl,7/23/2019
1785,AA-825,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl,8/26/2019
1786,AA-825,JFK,FLL,142,1069,Fort Lauderdale Hollywood Intl,9/8/2019
1787,AA-825,JFK,FLL,158,1069,Fort Lauderdale Hollywood Intl,9/27/2019
1788,AA-825,JFK,FLL,167,1069,Fort Lauderdale Hollywood Intl,9/30/2019
1789,AA-825,JFK,FLL,161,1069,Fort Lauderdale Hollywood Intl,12/22/2019
1790,AA-825,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl,1/14/2020
1791,AA-825,JFK,FLL,148,1069,Fort Lauderdale Hollywood Intl,1/23/2020
1792,AA-825,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl,2/10/2020
1793,AA-825,JFK,FLL,164,1069,Fort Lauderdale Hollywood Intl,2/28/2020
1794,AA-825,JFK,FLL,154,1069,Fort Lauderdale Hollywood Intl,3/15/2020
1795,AA-825,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl,3/18/2020
1796,AA-825,JFK,FLL,171,1069,Fort Lauderdale Hollywood Intl,3/26/2020
1797,AA-825,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl,4/17/2020
1798,AA-825,JFK,FLL,155,1069,Fort Lauderdale Hollywood Intl,4/26/2020
1799,AA-825,JFK,FLL,166,1069,Fort Lauderdale Hollywood Intl,4/29/2020
1800,AA-825,JFK,FLL,159,1069,Fort Lauderdale Hollywood Intl,5/26/2020
1801,AA-85,JFK,SFO,361,2586,San Francisco Intl,1/10/2019
1802,AA-85,JFK,SFO,369,2586,San Francisco Intl,1/18/2019
1803,AA-85,JFK,SFO,376,2586,San Francisco Intl,2/25/2019
1804,AA-85,JFK,SFO,363,2586,San Francisco Intl,5/6/2019
1805,AA-85,JFK,SFO,351,2586,San Francisco Intl,5/23/2019
1806,AA-85,JFK,SFO,361,2586,San Francisco Intl,5/27/2019
1807,AA-85,JFK,SFO,368,2586,San Francisco Intl,5/28/2019
1808,AA-85,JFK,SFO,367,2586,San Francisco Intl,6/20/2019
1809,AA-85,JFK,SFO,377,2586,San Francisco Intl,6/30/2019
1810,AA-85,JFK,SFO,374,2586,San Francisco Intl,7/15/2019
1811,AA-85,JFK,SFO,364,2586,San Francisco Intl,7/21/2019
1812,AA-85,JFK,SFO,328,2586,San Francisco Intl,8/24/2019
1813,AA-85,JFK,SFO,354,2586,San Francisco Intl,9/14/2019
1814,AA-85,JFK,SFO,368,2586,San Francisco Intl,9/22/2019
1815,AA-85,JFK,SFO,351,2586,San Francisco Intl,9/27/2019
1816,AA-85,JFK,SFO,347,2586,San Francisco Intl,11/16/2019
1817,AA-85,JFK,SFO,358,2586,San Francisco Intl,12/14/2019
1818,AA-85,JFK,SFO,382,2586,San Francisco Intl,12/28/2019
1819,AA-85,JFK,SFO,357,2586,San Francisco Intl,1/4/2020
1820,AA-85,JFK,SFO,350,2586,San Francisco Intl,2/8/2020
1821,AA-85,JFK,SFO,339,2586,San Francisco Intl,2/12/2020
1822,AA-85,JFK,SFO,389,2586,San Francisco Intl,2/27/2020
1823,AA-85,JFK,SFO,360,2586,San Francisco Intl,3/4/2020
1824,AA-85,JFK,SFO,366,2586,San Francisco Intl,3/31/2020
1825,AA-85,JFK,SFO,352,2586,San Francisco Intl,4/11/2020
1826,AA-85,JFK,SFO,349,2586,San Francisco Intl,4/11/2020
1827,AA-85,JFK,SFO,368,2586,San Francisco Intl,4/13/2020
1828,AA-85,JFK,SFO,367,2586,San Francisco Intl,5/9/2020
1829,B6-1,JFK,FLL,168,1069,Fort Lauderdale Hollywood Intl,3/23/2019
1830,B6-1,JFK,FLL,171,1069,Fort Lauderdale Hollywood Intl,9/27/2019
1831,B6-1,JFK,FLL,169,1069,Fort Lauderdale Hollywood Intl,11/15/2019
1832,B6-1,JFK,FLL,175,1069,Fort Lauderdale Hollywood Intl,2/10/2020
1833,B6-1,JFK,FLL,167,1069,Fort Lauderdale Hollywood Intl,2/27/2020
1834,B6-1,JFK,FLL,156,1069,Fort Lauderdale Hollywood Intl,3/31/2020
1835,B6-1002,JFK,BOS,35,187,General Edward Lawrence Logan Intl,1/2/2019
1836,B6-1002,JFK,BOS,32,187,General Edward Lawrence Logan Intl,4/1/2019
1837,B6-1002,JFK,BOS,39,187,General Edward Lawrence Logan Intl,4/3/2019
1838,B6-1002,JFK,BOS,39,187,General Edward Lawrence Logan Intl,4/17/2019
1839,B6-1002,JFK,BOS,34,187,General Edward Lawrence Logan Intl,4/21/2019
1840,B6-1002,JFK,BOS,72,187,General Edward Lawrence Logan Intl,8/31/2019
1841,B6-1002,JFK,BOS,37,187,General Edward Lawrence Logan Intl,9/25/2019
1842,B6-1002,JFK,BOS,35,187,General Edward Lawrence Logan Intl,10/7/2019
1843,B6-1002,JFK,BOS,34,187,General Edward Lawrence Logan Intl,10/23/2019
1844,B6-1002,JFK,BOS,35,187,General Edward Lawrence Logan Intl,10/25/2019
1845,B6-1002,JFK,BOS,41,187,General Edward Lawrence Logan Intl,10/29/2019
1846,B6-1002,JFK,BOS,34,187,General Edward Lawrence Logan Intl,11/13/2019
1847,B6-1002,JFK,BOS,40,187,General Edward Lawrence Logan Intl,11/23/2019
1848,B6-1002,JFK,BOS,37,187,General Edward Lawrence Logan Intl,1/2/2020
1849,B6-1002,JFK,BOS,37,187,General Edward Lawrence Logan Intl,2/2/2020
1850,B6-1002,JFK,BOS,37,187,General Edward Lawrence Logan Intl,2/18/2020
1851,B6-1002,JFK,BOS,40,187,General Edward Lawrence Logan Intl,2/18/2020
1852,B6-1002,JFK,BOS,39,187,General Edward Lawrence Logan Intl,2/18/2020
1853,B6-1002,JFK,BOS,33,187,General Edward Lawrence Logan Intl,3/11/2020
1854,B6-1002,JFK,BOS,38,187,General Edward Lawrence Logan Intl,3/19/2020
1855,B6-1002,JFK,BOS,38,187,General Edward Lawrence Logan Intl,3/27/2020
1856,B6-1002,JFK,BOS,39,187,General Edward Lawrence Logan Intl,3/27/2020
1857,B6-1002,JFK,BOS,41,187,General Edward Lawrence Logan Intl,4/19/2020
1858,B6-1002,JFK,BOS,43,187,General Edward Lawrence Logan Intl,5/10/2020
1859,B6-1004,JFK,BOS,35,187,General Edward Lawrence Logan Intl,2/4/2019
1860,B6-1004,JFK,BOS,32,187,General Edward Lawrence Logan Intl,3/23/2019
1861,B6-1004,JFK,BOS,34,187,General Edward Lawrence Logan Intl,5/14/2019
1862,B6-1004,JFK,BOS,41,187,General Edward Lawrence Logan Intl,5/29/2019
1863,B6-1004,JFK,BOS,38,187,General Edward Lawrence Logan Intl,7/4/2019
1864,B6-1004,JFK,BOS,36,187,General Edward Lawrence Logan Intl,7/5/2019
1865,B6-1004,JFK,BOS,40,187,General Edward Lawrence Logan Intl,7/7/2019
1866,B6-1004,JFK,BOS,42,187,General Edward Lawrence Logan Intl,7/13/2019
1867,B6-1004,JFK,BOS,39,187,General Edward Lawrence Logan Intl,7/20/2019
1868,B6-1004,JFK,BOS,38,187,General Edward Lawrence Logan Intl,8/4/2019
1869,B6-1004,JFK,BOS,36,187,General Edward Lawrence Logan Intl,8/21/2019
1870,B6-1004,JFK,BOS,35,187,General Edward Lawrence Logan Intl,9/15/2019
1871,B6-1004,JFK,BOS,36,187,General Edward Lawrence Logan Intl,9/21/2019
1872,B6-1004,JFK,BOS,43,187,General Edward Lawrence Logan Intl,10/3/2019
1873,B6-1004,JFK,BOS,40,187,General Edward Lawrence Logan Intl,10/15/2019
1874,B6-1004,JFK,BOS,35,187,General Edward Lawrence Logan Intl,11/5/2019
1875,B6-1004,JFK,BOS,42,187,General Edward Lawrence Logan Intl,11/6/2019
1876,B6-1004,JFK,BOS,40,187,General Edward Lawrence Logan Intl,11/15/2019
1877,B6-1004,JFK,BOS,35,187,General Edward Lawrence Logan Intl,11/30/2019
1878,B6-1004,JFK,BOS,35,187,General Edward Lawrence Logan Intl,12/27/2019
1879,B6-1004,JFK,BOS,38,187,General Edward Lawrence Logan Intl,1/12/2020
1880,B6-1004,JFK,BOS,39,187,General Edward Lawrence Logan Intl,2/2/2020
1881,B6-1004,JFK,BOS,42,187,General Edward Lawrence Logan Intl,2/9/2020
1882,B6-1004,JFK,BOS,40,187,General Edward Lawrence Logan Intl,2/13/2020
1883,B6-1004,JFK,BOS,29,187,General Edward Lawrence Logan Intl,2/15/2020
1884,B6-1004,JFK,BOS,43,187,General Edward Lawrence Logan Intl,3/1/2020
1885,B6-1004,JFK,BOS,41,187,General Edward Lawrence Logan Intl,3/3/2020
1886,B6-1004,JFK,BOS,34,187,General Edward Lawrence Logan Intl,3/6/2020
1887,B6-1004,JFK,BOS,39,187,General Edward Lawrence Logan Intl,6/26/2020
1888,B6-1006,JFK,BOS,37,187,General Edward Lawrence Logan Intl,3/15/2019
1889,B6-1006,JFK,BOS,35,187,General Edward Lawrence Logan Intl,3/29/2019
1890,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,4/9/2019
1891,B6-1006,JFK,BOS,36,187,General Edward Lawrence Logan Intl,5/7/2019
1892,B6-1006,JFK,BOS,38,187,General Edward Lawrence Logan Intl,5/9/2019
1893,B6-1006,JFK,BOS,38,187,General Edward Lawrence Logan Intl,6/9/2019
1894,B6-1006,JFK,BOS,37,187,General Edward Lawrence Logan Intl,6/14/2019
1895,B6-1006,JFK,BOS,32,187,General Edward Lawrence Logan Intl,7/16/2019
1896,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,7/24/2019
1897,B6-1006,JFK,BOS,44,187,General Edward Lawrence Logan Intl,8/22/2019
1898,B6-1006,JFK,BOS,42,187,General Edward Lawrence Logan Intl,8/31/2019
1899,B6-1006,JFK,BOS,33,187,General Edward Lawrence Logan Intl,11/5/2019
1900,B6-1006,JFK,BOS,33,187,General Edward Lawrence Logan Intl,11/17/2019
1901,B6-1006,JFK,BOS,37,187,General Edward Lawrence Logan Intl,11/27/2019
1902,B6-1006,JFK,BOS,35,187,General Edward Lawrence Logan Intl,11/28/2019
1903,B6-1006,JFK,BOS,39,187,General Edward Lawrence Logan Intl,12/1/2019
1904,B6-1006,JFK,BOS,41,187,General Edward Lawrence Logan Intl,12/18/2019
1905,B6-1006,JFK,BOS,45,187,General Edward Lawrence Logan Intl,12/19/2019
1906,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,12/31/2019
1907,B6-1006,JFK,BOS,37,187,General Edward Lawrence Logan Intl,1/19/2020
1908,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,1/28/2020
1909,B6-1006,JFK,BOS,49,187,General Edward Lawrence Logan Intl,2/10/2020
1910,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,2/22/2020
1911,B6-1006,JFK,BOS,33,187,General Edward Lawrence Logan Intl,2/27/2020
1912,B6-1006,JFK,BOS,43,187,General Edward Lawrence Logan Intl,3/7/2020
1913,B6-1006,JFK,BOS,35,187,General Edward Lawrence Logan Intl,4/9/2020
1914,B6-1006,JFK,BOS,40,187,General Edward Lawrence Logan Intl,4/23/2020
1915,B6-1006,JFK,BOS,36,187,General Edward Lawrence Logan Intl,5/13/2020
1916,B6-1006,JFK,BOS,47,187,General Edward Lawrence Logan Intl,5/27/2020
1917,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,1/2/2019
1918,B6-1010,JFK,BOS,44,187,General Edward Lawrence Logan Intl,2/4/2019
1919,B6-1010,JFK,BOS,38,187,General Edward Lawrence Logan Intl,2/19/2019
1920,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,3/22/2019
1921,B6-1010,JFK,BOS,42,187,General Edward Lawrence Logan Intl,4/1/2019
1922,B6-1010,JFK,BOS,35,187,General Edward Lawrence Logan Intl,4/27/2019
1923,B6-1010,JFK,BOS,36,187,General Edward Lawrence Logan Intl,5/6/2019
1924,B6-1010,JFK,BOS,36,187,General Edward Lawrence Logan Intl,6/12/2019
1925,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,6/15/2019
1926,B6-1010,JFK,BOS,36,187,General Edward Lawrence Logan Intl,7/12/2019
1927,B6-1010,JFK,BOS,34,187,General Edward Lawrence Logan Intl,8/21/2019
1928,B6-1010,JFK,BOS,42,187,General Edward Lawrence Logan Intl,9/8/2019
1929,B6-1010,JFK,BOS,42,187,General Edward Lawrence Logan Intl,9/13/2019
1930,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,10/18/2019
1931,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,11/4/2019
1932,B6-1010,JFK,BOS,43,187,General Edward Lawrence Logan Intl,11/12/2019
1933,B6-1010,JFK,BOS,39,187,General Edward Lawrence Logan Intl,11/14/2019
1934,B6-1010,JFK,BOS,37,187,General Edward Lawrence Logan Intl,12/1/2019
1935,B6-1010,JFK,BOS,34,187,General Edward Lawrence Logan Intl,2/3/2020
1936,B6-1010,JFK,BOS,37,187,General Edward Lawrence Logan Intl,2/5/2020
1937,B6-1010,JFK,BOS,33,187,General Edward Lawrence Logan Intl,3/2/2020
1938,B6-1010,JFK,BOS,40,187,General Edward Lawrence Logan Intl,3/2/2020
1939,B6-1010,JFK,BOS,35,187,General Edward Lawrence Logan Intl,4/10/2020
1940,B6-1010,JFK,BOS,38,187,General Edward Lawrence Logan Intl,5/17/2020
1941,B6-1010,JFK,BOS,40,187,General Edward Lawrence Logan Intl,5/27/2020
1942,B6-1010,JFK,BOS,NA,187,General Edward Lawrence Logan Intl,5/29/2020
1943,B6-1010,JFK,BOS,37,187,General Edward Lawrence Logan Intl,6/9/2020
1944,B6-1010,JFK,BOS,38,187,General Edward Lawrence Logan Intl,6/12/2020
1945,B6-1016,JFK,BOS,41,187,General Edward Lawrence Logan Intl,1/13/2019
1946,B6-1016,JFK,BOS,39,187,General Edward Lawrence Logan Intl,1/19/2019
1947,B6-1016,JFK,BOS,38,187,General Edward Lawrence Logan Intl,1/28/2019
1948,B6-1016,JFK,BOS,40,187,General Edward Lawrence Logan Intl,3/28/2019
1949,B6-1016,JFK,BOS,44,187,General Edward Lawrence Logan Intl,5/26/2019
1950,B6-1016,JFK,BOS,35,187,General Edward Lawrence Logan Intl,8/22/2019
1951,B6-1016,JFK,BOS,38,187,General Edward Lawrence Logan Intl,9/17/2019
1952,B6-1016,JFK,BOS,41,187,General Edward Lawrence Logan Intl,9/20/2019
1953,B6-1016,JFK,BOS,45,187,General Edward Lawrence Logan Intl,10/18/2019
1954,B6-1016,JFK,BOS,39,187,General Edward Lawrence Logan Intl,11/4/2019
1955,B6-1016,JFK,BOS,32,187,General Edward Lawrence Logan Intl,11/14/2019
1956,B6-1016,JFK,BOS,41,187,General Edward Lawrence Logan Intl,12/5/2019
1957,B6-1016,JFK,BOS,40,187,General Edward Lawrence Logan Intl,12/6/2019
1958,B6-1016,JFK,BOS,38,187,General Edward Lawrence Logan Intl,12/16/2019
1959,B6-1016,JFK,BOS,36,187,General Edward Lawrence Logan Intl,12/20/2019
1960,B6-1016,JFK,BOS,42,187,General Edward Lawrence Logan Intl,12/31/2019
1961,B6-1016,JFK,BOS,43,187,General Edward Lawrence Logan Intl,1/8/2020
1962,B6-1016,JFK,BOS,43,187,General Edward Lawrence Logan Intl,2/20/2020
1963,B6-1016,JFK,BOS,36,187,General Edward Lawrence Logan Intl,2/22/2020
1964,B6-1016,JFK,BOS,41,187,General Edward Lawrence Logan Intl,4/3/2020
1965,B6-1016,JFK,BOS,41,187,General Edward Lawrence Logan Intl,4/20/2020
1966,B6-1016,JFK,BOS,34,187,General Edward Lawrence Logan Intl,5/9/2020
1967,B6-1016,JFK,BOS,43,187,General Edward Lawrence Logan Intl,6/7/2020
1968,B6-1016,JFK,BOS,43,187,General Edward Lawrence Logan Intl,6/11/2020
1969,B6-1018,JFK,BOS,41,187,General Edward Lawrence Logan Intl,1/8/2019
1970,B6-1018,JFK,BOS,34,187,General Edward Lawrence Logan Intl,1/13/2019
1971,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl,1/29/2019
1972,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl,2/7/2019
1973,B6-1018,JFK,BOS,37,187,General Edward Lawrence Logan Intl,4/8/2019
1974,B6-1018,JFK,BOS,34,187,General Edward Lawrence Logan Intl,5/22/2019
1975,B6-1018,JFK,BOS,42,187,General Edward Lawrence Logan Intl,5/29/2019
1976,B6-1018,JFK,BOS,31,187,General Edward Lawrence Logan Intl,8/6/2019
1977,B6-1018,JFK,BOS,37,187,General Edward Lawrence Logan Intl,8/16/2019
1978,B6-1018,JFK,BOS,42,187,General Edward Lawrence Logan Intl,10/22/2019
1979,B6-1018,JFK,BOS,33,187,General Edward Lawrence Logan Intl,10/26/2019
1980,B6-1018,JFK,BOS,40,187,General Edward Lawrence Logan Intl,10/30/2019
1981,B6-1018,JFK,BOS,34,187,General Edward Lawrence Logan Intl,11/5/2019
1982,B6-1018,JFK,BOS,39,187,General Edward Lawrence Logan Intl,11/7/2019
1983,B6-1018,JFK,BOS,38,187,General Edward Lawrence Logan Intl,12/2/2019
1984,B6-1018,JFK,BOS,31,187,General Edward Lawrence Logan Intl,12/3/2019
1985,B6-1018,JFK,BOS,32,187,General Edward Lawrence Logan Intl,12/18/2019
1986,B6-1018,JFK,BOS,40,187,General Edward Lawrence Logan Intl,1/13/2020
1987,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl,1/18/2020
1988,B6-1018,JFK,BOS,34,187,General Edward Lawrence Logan Intl,1/18/2020
1989,B6-1018,JFK,BOS,41,187,General Edward Lawrence Logan Intl,3/17/2020
1990,B6-1018,JFK,BOS,40,187,General Edward Lawrence Logan Intl,3/30/2020
1991,B6-1018,JFK,BOS,35,187,General Edward Lawrence Logan Intl,5/8/2020
1992,B6-1018,JFK,BOS,38,187,General Edward Lawrence Logan Intl,6/9/2020
1993,B6-1020,JFK,BOS,41,187,General Edward Lawrence Logan Intl,1/7/2019
1994,B6-1020,JFK,BOS,42,187,General Edward Lawrence Logan Intl,1/24/2019
1995,B6-1020,JFK,BOS,37,187,General Edward Lawrence Logan Intl,2/6/2019
1996,B6-1020,JFK,BOS,45,187,General Edward Lawrence Logan Intl,2/11/2019
1997,B6-1020,JFK,BOS,36,187,General Edward Lawrence Logan Intl,3/7/2019
1998,B6-1020,JFK,BOS,32,187,General Edward Lawrence Logan Intl,3/19/2019
1999,B6-1020,JFK,BOS,34,187,General Edward Lawrence Logan Intl,5/2/2019
2000,B6-1020,JFK,BOS,39,187,General Edward Lawrence Logan Intl,5/26/2019
2001,B6-1020,JFK,BOS,37,187,General Edward Lawrence Logan Intl,6/13/2019
2002,B6-1020,JFK,BOS,34,187,General Edward Lawrence Logan Intl,7/28/2019
2003,B6-1020,JFK,BOS,36,187,General Edward Lawrence Logan Intl,8/1/2019
2004,B6-1020,JFK,BOS,41,187,General Edward Lawrence Logan Intl,8/3/2019
2005,B6-1020,JFK,BOS,36,187,General Edward Lawrence Logan Intl,9/16/2019
2006,B6-1020,JFK,BOS,40,187,General Edward Lawrence Logan Intl,10/22/2019
